Input campaigns here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups (39-277599059)	30	38-369984299	YouTube Videos	Standard	 2015-6-11 (already started)	#n/a	Optimise for views	#n/a	0%	0	"5,579"	"5,579"	858	120	15.38%	$0.15	$131.53	39	0.70%	$23.58	627	69	26	8	2	2	0	0	8.898	7.15	35%	19%	10%	6%	86.01%	< 10%	12.21%	19	$6.92	2.21%	6	22	$5.98	2.56%	0	0	0	0	0	0	0	0


Input ads here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display URL	Destination URL	Final URL	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-231955259)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG0 (42-231954899)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	35%	19%	10%	6%	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955139)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG1 (42-231954779)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	35%	20%	11%	6%	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955019)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG2 (42-231954659)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	38%	21%	4%	4%	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0


Input targeting groups here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups_TG2 (42-231954659)	151 Tips Renee New Channel Groups (39-277599059)	$0.30	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	0	0.00%	38%	21%	4%	4%	 	 	 	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG1 (42-231954779)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	0	0.00%	35%	20%	11%	6%	 	 	 	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG0 (42-231954899)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	0	0.00%	35%	19%	10%	6%	 	 	 	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0


Input targets here	"Campaign=39-277599059, locale=en_AU"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)
	YouTube video	Enabled	Latest & Greatest: Color Lab Paint System from Marion Smith Designs (youtube.com/video/RwbS17ySO0w) (10-134928052400)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	**Box To Pin Cushion - Start to Finish** (youtube.com/video/RWN_pA0NMlY) (10-143707642139)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Want2Scrap - Bare it All Chipboard Albums (youtube.com/video/Rwt3U2jhHto) (10-143503644059)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 255: Scraptastic March 2014 Kit (2014- 94/240) (youtube.com/video/RX5bFoNn2e0) (10-143668685099)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Copic Coloring :: Violet with Key (youtube.com/video/RXasWJvpwEc) (10-143499979739)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	C.A.S.E. IT CARD TUESDAY #34 (youtube.com/video/RXWhZlNRruA) (10-143707642379)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"COLLAGE PROJECTS: CLIPBOARDS, FLOWERS , DESK CADDY and ITTY MINI'S (youtube.com/video/RY-15c8YD9g) (10-143707642619)"	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	2014 MEGA Make & Take Extravaganza: Krazy Kreations (youtube.com/video/ry6NyxLfZX0) (10-134928293840)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Card Making: How To Add Interest To Inked Edges On Cards (youtube.com/video/RyDVk0I1tfc) (10-143503644299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"Most Requested Items for my store (corrugated cardboard, steampunk etc.) (youtube.com/video/RyOBe4Oi79M) (10-143499980219)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	A Whole Lot of Sparkle Going On! Workshop by Sparkle N Sprinkle (youtube.com/video/rYPa1JM6iS0) (10-134928289760)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Close to My Heart CTMH Artbooking Cricut Bundle Review (youtube.com/video/rytysyzkzTc) (10-98740951942)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Rock Star Mini Album for son Tyler Bday!! (youtube.com/video/RYvNVVGmlD4) (10-143707642859)	151 Tips Renee New Channel Groups_TG2 (42-231954659)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbook Haul: Scraptastic Lost in my mind + add-on (March 2014) (youtube.com/video/RyyZ8MwmBSE) (10-143668687979)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Easy Goody Bags with SRM Stickers (youtube.com/video/RZh7HEnRCO8) (10-134928048080)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Ornamental Light Collection by Heartfelt Creations (youtube.com/video/Rznl9Fx15BU) (10-143503644539)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Valentines Day Card - Pro31 Designs DT Project (youtube.com/video/rzOJrz5UeDY) (10-143508743339)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Sizzix Talking Tags Messages for Cards (youtube.com/video/s_OFJyJQn40) (10-143503761899)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	NEW Sizzix Thinlits Cistus (Rock Rose) Flower Set from Susan's Garden (youtube.com/video/S-eQkbFgOFw) (10-143503644779)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	2014 Mega Make & Take Promo - Heidi Swapp (youtube.com/video/s0M7W_lBVVg) (10-134928294080)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	What Size is Your Page? (youtube.com/video/s0NCEhJ2SBs) (10-134928294320)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Latest & Greatest - True Friends by Fancy Pants Designs (youtube.com/video/s0x49urAi0s) (10-134928294560)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Simple Christmas Card with Basic Grey Paper (youtube.com/video/s19HkzZkRMo) (10-143668913819)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	First Time Cutting with the Cricut Cake Machine.m4v (youtube.com/video/s1d4c2uNgkk) (10-143668914059)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	3	3	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Artfully Sent Cricut Cartridge Superman Hero Popup Card Close to My Heart (youtube.com/video/S1F_EBCpsyg) (10-143668688459)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Happy Fall Mini Album (youtube.com/video/S26Qu_OvE-A) (10-143707643579)	151 Tips Renee New Channel Groups_TG2 (42-231954659)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sept 2014 Hip Kit Club (2014- 175/240) Process Video 333 (youtube.com/video/s3J-j8jJO_4) (10-143668914299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	POP Your Coloring with Markers & Pencils Workshop with BEE Creative (youtube.com/video/S4QtNcbwuz4) (10-134928054320)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	**PRIMA DOLL STAMP IN AN ALTERED GLASS BOTTLE**(SHABBY CHIC) (youtube.com/video/S4whF5JgrBI) (10-143707643819)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Layout Share :: Toms Shoes (youtube.com/video/s5qCExFlzWI) (10-143499997739)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	C.A.S.E. IT CARD TUESDAY # 30 - GIVEAWAY! (youtube.com/video/s6We-00DYXU) (10-143708202779)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 313: Scraptastic July 2014 Kit (2014- 155/240) (youtube.com/video/s8aid9r3dU8) (10-143668915019)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 108: Planetarium Studio Calico Kit (youtube.com/video/s8rDzkR_Qts) (10-143668915259)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Card Making: Kaisercraft Hello Sunshine Card (youtube.com/video/S8v5H8j7qR4) (10-143503645019)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Music Stand Die from Music Collection (youtube.com/video/s9_b8Qjou6E) (10-143503759979)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	C.A.S.E. IT CARD TUESDAY # 28 (youtube.com/video/s9CTpcXQusA) (10-143708203019)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"Christmas ""Tis the Season"" Mini Album (youtube.com/video/s9nUXzOGQ_Q) (10-143499997979)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Kit: Noel Mignon March 2014 (youtube.com/video/SAKyHsE6LA0) (10-143668689659)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How To Make Chevrons (youtube.com/video/Sb6lqEGTmRs) (10-134928060080)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbook Haul- Haul and Project Share (youtube.com/video/sb8Hpy1Jcm0) (10-143508744059)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Graphic 45 Olde Curiousity Shoppe Mini Album for Swap with Kim (youtube.com/video/sBkJgFAlnT4) (10-143508743579)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Kill a Kit Video: December Hip Kit (youtube.com/video/sBMpYXDUXEY) (10-143668915979)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"Close to My Heart Artbooking Christmas Card - 1 Card, 2 Looks (youtube.com/video/SBNtvGfNCbw) (10-143668689899)"	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 59: Neverland Studio Calico Kit (youtube.com/video/sBpO37g_YlY) (10-143668916219)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Cat's Eye Background (youtube.com/video/sc5_k7w08q8) (10-134928300080)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Judikins Stencils Tall Mouse Cre8tive Artz (youtube.com/video/sCHjbOm7Gjg) (10-134928296240)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Emboss Resist with Gelatos Donna Downey Series (youtube.com/video/ScrNOhJj8Zo) (10-143503647659)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sizzix Tea Bag Tag (youtube.com/video/Sd_PeSOMLHg) (10-143503648139)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Plus Adhesive Products By A To Z Scrapbooking (youtube.com/video/sDLYUgX7i64) (10-134928296480)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Heartfelt Creations Perfect Petal Collection (youtube.com/video/SdMkvvCAZZY) (10-143503647899)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 361: November Hip Kit Club  (2014- 203/240) (youtube.com/video/SDs6fx7lO7c) (10-143668690139)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Many Thanks and a Haul! (youtube.com/video/sDuywp7Mw80) (10-143508743819)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Cut Mat Create Collection from Heartfelt Creations (youtube.com/video/sdVpjbxXs8Y) (10-143503762139)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Penny Black and Jill Foster Melting and Stamping Techniques (youtube.com/video/Se3H7WVBnOA) (10-143503648379)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sizzix Eclips - How to Score Cards with Eclips (youtube.com/video/Se6FZLzW9dw) (10-143503648619)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Hero Arts 2013 Stamps and Inks (youtube.com/video/SeLxxEw_UZg) (10-143503648859)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Fishing Life Whispers Die (youtube.com/video/SEOsHNbJSlA) (10-143503645259)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Maya Road Chipboard Albums Latest & Greatest Summer 2013 (youtube.com/video/sf6AHdsS6j4) (10-134928300320)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	December Daily Series: Video 4-- December 2nd (youtube.com/video/SfL0DTpLLYg) (10-143668693019)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 395: February Hip Kit  (2015- 28/180) (youtube.com/video/SgT2BI84l-0) (10-142375318379)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"""Christmas on a Dime""  YouTube Hop (youtube.com/video/sgYOwmzzE3k) (10-143708203739)"	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Birthday Card for Jaylah (VR for Delove104) (youtube.com/video/sHf_orcqASk) (10-143708203259)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How To Use Cuttlebug All-In-One In Sizzix Big Shot (youtube.com/video/ShJHVF7y5i8) (10-143503649099)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Heartfelt Creations Balmy Breeze Collection (youtube.com/video/sHkLcoqm1KY) (10-143503760219)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
